name,book,profile,label,qty_normal,qty_accel,qty_defensive,qty_approach,accel_dd_frac,accel_min_pnl,defensive_dd_frac,approach,approach_mult,governor,daily_stop,daily_stop_value,streak,day_profit_frac,n_paths,P(pass),P(pass)_se,P(breach),P(timeout),median_days_to_pass,p75_days_to_pass,p90_days_to_pass,p95_days_to_pass,P(pass <=10d),P(pass <=14d),P(pass <=20d),P(pass <=30d),median_trades_to_pass,median_max_drawdown_before_pass,probability_consistency_rule_delays_pass,average_adjusted_profit_target,expected_number_of_attempts,expected_evaluation_cost,expected_evaluation_cost_note,expected_evaluation_cost_status,mean_accel_days,max_executable,cap_note,qty_normal_used,qty_accel_used,EVAL_STATES,mode
Q2_FIXED__STREAK_PAUSE_3,NQ,MFFU_RAPID_EOD_50K,qty,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,none,0.0,pause_3,0.0,2500,0.5292,0.00998293263525303,0.4708,0.0,18.0,25.0,33.0,38.0,0.19576719576719576,0.3749055177626606,0.6213151927437641,0.8578987150415722,62.0,1094.0,0.0,3000.0,1.8896447467876039,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_FIXED__STREAK_REDUCE_2,NQ,MFFU_RAPID_EOD_50K,qty,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,none,0.0,reduce_2,0.0,2500,0.5364,0.009973465596270938,0.4636,0.0,17.0,25.0,33.0,38.0,0.19910514541387025,0.3773303504847129,0.6204325130499627,0.8680089485458613,61.0,1093.6,0.0,3000.0,1.8642803877703207,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_FIXED__STREAK_REDUCE_3,NQ,MFFU_RAPID_EOD_50K,qty,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,none,0.0,reduce_3,0.0,2500,0.5296,0.009982461419910422,0.4704,0.0,18.0,26.0,34.0,40.0,0.1865558912386707,0.37462235649546827,0.595166163141994,0.8436555891238671,63.0,1106.0,0.0,3000.0,1.8882175226586104,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_FIXED__DAYSHAPE70,NQ,MFFU_RAPID_EOD_50K,qty,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,none,0.0,none,0.7,2500,0.5288,0.00998339741771307,0.4712,0.0,17.0,24.75,34.0,40.0,0.20953101361573373,0.3918305597579425,0.632375189107413,0.8577912254160364,60.0,1029.3000000000002,0.0,3000.0,1.8910741301059,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_DEF50__GOV_SOFT,NQ,MFFU_RAPID_EOD_50K,qty,2,2,1,1,1.01,0.0,0.5,NONE,1.5,soft,none,0.0,none,0.0,2500,0.4116,0.009842467983183893,0.588,0.0004,31.0,50.0,72.40000000000009,89.19999999999982,0.042759961127308066,0.13313896987366375,0.2750242954324587,0.4849368318756074,82.0,1327.5999999999992,0.0,3000.0,2.4295432458697763,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_DEF50__GOV_REDUCED,NQ,MFFU_RAPID_EOD_50K,qty,2,2,1,1,1.01,0.0,0.5,NONE,1.5,reduced,none,0.0,none,0.0,2500,0.51,0.00999799979995999,0.49,0.0,24.0,38.0,55.0,67.0,0.08862745098039215,0.2172549019607843,0.3968627450980392,0.6290196078431373,85.0,1289.2,0.0,3000.0,1.9607843137254901,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_DEF50__GOV_HARD,NQ,MFFU_RAPID_EOD_50K,qty,2,2,1,1,1.01,0.0,0.5,NONE,1.5,hard,none,0.0,none,0.0,2500,0.5632,0.009919793546238752,0.4368,0.0,20.0,32.0,48.0,59.0,0.17542613636363635,0.3196022727272727,0.5113636363636364,0.71875,70.0,1178.1000000000001,0.0,3000.0,1.7755681818181817,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_DEF50__DSTOP_USD400,NQ,MFFU_RAPID_EOD_50K,qty,2,2,1,1,1.01,0.0,0.5,NONE,1.5,none,dollar,400.0,none,0.0,2500,0.5764,0.009882571325318123,0.4236,0.0,20.0,33.0,47.0,57.0,0.17765440666204024,0.34073560027758504,0.5170020818875781,0.7126995142262318,71.0,1148.3999999999992,0.0,3000.0,1.7349063150589867,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_DEF50__DSTOP_USD600,NQ,MFFU_RAPID_EOD_50K,qty,2,2,1,1,1.01,0.0,0.5,NONE,1.5,none,dollar,600.0,none,0.0,2500,0.5572,0.009934347688701056,0.4428,0.0,20.0,33.0,50.0,61.0,0.18951902368987797,0.34960516870064606,0.5240488155061019,0.7135678391959799,69.0,1134.0,0.0,3000.0,1.7946877243359654,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_DEF50__DSTOP_R15,NQ,MFFU_RAPID_EOD_50K,qty,2,2,1,1,1.01,0.0,0.5,NONE,1.5,none,R,1.5,none,0.0,2500,0.5588,0.009930610454549106,0.4412,0.0,20.0,32.0,47.0,58.0,0.17752326413743735,0.33786685755189694,0.5239799570508232,0.7222619899785254,69.0,1156.3999999999999,0.0,3000.0,1.789549033643522,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_DEF50__DSTOP_FRAC35,NQ,MFFU_RAPID_EOD_50K,qty,2,2,1,1,1.01,0.0,0.5,NONE,1.5,none,frac_dd,0.35,none,0.0,2500,0.6032,0.00978467700028979,0.3968,0.0,22.0,38.0,56.0,67.64999999999986,0.15848806366047746,0.2957559681697613,0.45557029177718833,0.6651193633952255,78.0,1291.2,0.0,3000.0,1.6578249336870028,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_DEF50__STREAK_PAUSE_2,NQ,MFFU_RAPID_EOD_50K,qty,2,2,1,1,1.01,0.0,0.5,NONE,1.5,none,none,0.0,pause_2,0.0,2500,0.5384,0.009970465184734361,0.4616,0.0,20.0,34.0,50.0,60.0,0.16567607726597325,0.3112927191679049,0.5052005943536404,0.6976225854383358,71.0,1217.0000000000002,0.0,3000.0,1.8573551263001487,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_DEF50__STREAK_PAUSE_3,NQ,MFFU_RAPID_EOD_50K,qty,2,2,1,1,1.01,0.0,0.5,NONE,1.5,none,none,0.0,pause_3,0.0,2500,0.5588,0.009930610454549106,0.4412,0.0,20.0,34.0,49.0,59.0,0.17823908375089478,0.34144595561918395,0.5125268432355047,0.7151037938439513,70.0,1181.800000000001,0.0,3000.0,1.789549033643522,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_DEF50__STREAK_REDUCE_2,NQ,MFFU_RAPID_EOD_50K,qty,2,2,1,1,1.01,0.0,0.5,NONE,1.5,none,none,0.0,reduce_2,0.0,2500,0.594,0.009821690282227393,0.406,0.0,25.0,40.0,57.0,70.0,0.12996632996632998,0.23973063973063974,0.3993265993265993,0.6134680134680135,87.0,1154.6000000000008,0.0,3000.0,1.6835016835016836,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_DEF50__STREAK_REDUCE_3,NQ,MFFU_RAPID_EOD_50K,qty,2,2,1,1,1.01,0.0,0.5,NONE,1.5,none,none,0.0,reduce_3,0.0,2500,0.5624,0.009921819188032002,0.4376,0.0,20.0,34.0,50.0,62.0,0.1678520625889047,0.310099573257468,0.5021337126600285,0.7048364153627311,71.0,1134.0,0.0,3000.0,1.7780938833570412,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_DEF50__DAYSHAPE70,NQ,MFFU_RAPID_EOD_50K,qty,2,2,1,1,1.01,0.0,0.5,NONE,1.5,none,none,0.0,none,0.7,2500,0.5456,0.00995832596373507,0.4544,0.0,21.0,33.0,49.0,58.84999999999991,0.1693548387096774,0.31085043988269795,0.4970674486803519,0.7060117302052786,73.0,1166.5500000000006,0.0,3000.0,1.8328445747800588,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
COMBINED_Q2_FIXED__DSTOP_FRAC35_DSTOP_FRAC35,NQ,FUNDEDNEXT_FLEX_50K,combined,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,frac_dd,0.35,none,0.0,2500,0.5628,0.009920809644378829,0.4372,0.0,14.0,21.0,29.0,34.700000000000045,0.30845771144278605,0.5145700071073206,0.7199715707178393,0.9225302061122956,49.0,976.8000000000175,0.0,2500.0,1.7768301350390903,124.36034115138592,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
COMBINED_Q2_FIXED__DSTOP_FRAC35_DSTOP_FRAC35,NQ,MFFU_RAPID_EOD_50K,combined,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,frac_dd,0.35,none,0.0,2500,0.6012,0.00979302935766048,0.3988,0.0,19.0,29.0,38.0,43.0,0.16966067864271456,0.31603459747172324,0.5442448436460412,0.782435129740519,67.0,1208.9999999999998,0.0,3000.0,1.6633399866932803,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q1_FIXED,ES,FUNDEDNEXT_FLEX_50K,es,1,1,1,1,1.01,0.0,0.0,NONE,1.5,none,none,0.0,none,0.0,2000,0.5205,0.011170938859379725,0.416,0.0635,119.0,165.0,204.0,225.0,0.0,0.0,0.0,0.007684918347742555,404.0,955.0500000000684,0.0,2500.0,1.921229586935639,134.46685878962538,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,16,OK,1,1,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_FIXED,ES,FUNDEDNEXT_FLEX_50K,es,2,2,1,1,1.01,0.0,0.5,NONE,1.5,none,none,0.0,none,0.0,2000,0.422,0.011043459602859967,0.5775,0.0005,41.0,63.0,91.70000000000005,110.84999999999991,0.011848341232227487,0.052132701421800945,0.14218009478672985,0.33175355450236965,141.0,1009.6000000001441,0.0,2500.0,2.3696682464454977,165.85308056872037,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,16,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_DEF50_REDUCE2,ES,FUNDEDNEXT_FLEX_50K,es,2,2,1,1,1.01,0.0,0.5,NONE,1.5,none,none,0.0,reduce_2,0.0,2000,0.452,0.011128701631367427,0.5475,0.0005,53.0,86.0,120.0,139.0,0.00663716814159292,0.034292035398230086,0.0752212389380531,0.22898230088495575,181.0,1007.7750000000669,0.0,2500.0,2.2123893805309733,154.84513274336283,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,16,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q1_ACCEL2_C70,ES,FUNDEDNEXT_FLEX_50K,es,1,2,1,1,0.7,0.0,0.0,NONE,1.5,none,none,0.0,none,0.0,2000,0.4635,0.011150510078018852,0.5215,0.015,72.0,112.0,152.39999999999998,177.69999999999993,0.002157497303128371,0.017259978425026967,0.04854368932038835,0.1423948220064725,248.0,1015.5000000001382,0.0,2500.0,2.157497303128371,151.00323624595467,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,18.186,16,OK,1,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q1_FIXED,ES,MFFU_RAPID_EOD_50K,es,1,1,1,1,1.01,0.0,0.0,NONE,1.5,none,none,0.0,none,0.0,2000,0.446,0.011114944894150398,0.328,0.226,151.0,196.0,227.0,241.0,0.0,0.0,0.0,0.0,509.0,1073.8000000000018,0.0,3000.0,2.242152466367713,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,22,OK,1,1,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_FIXED,ES,MFFU_RAPID_EOD_50K,es,2,2,1,1,1.01,0.0,0.5,NONE,1.5,none,none,0.0,none,0.0,2000,0.4735,0.011164626057329461,0.519,0.0075,55.0,99.0,148.0,177.69999999999993,0.0010559662090813093,0.008447729672650475,0.06019007391763464,0.17423442449841606,190.0,1254.6999999999994,0.0,3000.0,2.111932418162619,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,22,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_DEF50_REDUCE2,ES,MFFU_RAPID_EOD_50K,es,2,2,1,1,1.01,0.0,0.5,NONE,1.5,none,none,0.0,reduce_2,0.0,2000,0.5005,0.011180334297327607,0.476,0.0235,78.0,119.0,161.0,197.0,0.0,0.003996003996003996,0.024975024975024976,0.1028971028971029,264.0,1280.7000000000003,0.0,3000.0,1.9980019980019983,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,22,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q1_ACCEL2_C70,ES,MFFU_RAPID_EOD_50K,es,1,2,1,1,0.7,0.0,0.0,NONE,1.5,none,none,0.0,none,0.0,2000,0.512,0.011177119485806708,0.397,0.091,102.0,157.0,201.0,225.8499999999999,0.0,0.001953125,0.0078125,0.05078125,348.0,1174.9499999999998,0.0,3000.0,1.953125,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,25.4315,22,OK,1,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q1_FIXED__APPR_REDUCE,NQ,FUNDEDNEXT_FLEX_50K,final,1,1,1,1,1.01,0.0,0.0,REDUCE,1.5,none,none,0.0,none,0.0,10000,0.6318,0.004823160374692096,0.3682,0.0,39.0,56.0,76.0,88.0,0.0026907249129471352,0.03133903133903134,0.11981639759417537,0.3194048749604305,136.0,907.2000000000189,0.0,2500.0,1.5827793605571383,110.7787274453941,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,1,1,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_FIXED__DSTOP_FRAC35,NQ,FUNDEDNEXT_FLEX_50K,final,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,frac_dd,0.35,none,0.0,10000,0.5718,0.004948179059007465,0.4282,0.0,14.0,21.0,28.0,34.0,0.3111227701993704,0.5171388597411682,0.7436166491780343,0.9204267226302904,49.0,968.4000000000087,0.0,2500.0,1.7488632388947185,122.40293809024134,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q1_ACCEL2_C70__APPR_REDUCE,NQ,MFFU_RAPID_EOD_50K,final,1,2,1,1,0.7,0.0,0.0,REDUCE,1.5,none,none,0.0,none,0.0,10000,0.6622,0.0047295999830852505,0.3378,0.0,33.0,54.0,78.0,94.94999999999982,0.07686499546964663,0.1556931440652371,0.2758985200845666,0.4540924192086983,115.0,1142.5000000000005,0.0,3000.0,1.5101177891875566,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,11.0458,12,OK,1,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q1_FIXED__APPR_REDUCE,NQ,MFFU_RAPID_EOD_50K,final,1,1,1,1,1.01,0.0,0.0,REDUCE,1.5,none,none,0.0,none,0.0,10000,0.7213,0.004483595766792542,0.2783,0.0004,54.0,78.0,103.0,122.0,0.0002772771384999307,0.006654651323998336,0.03757105226674061,0.1527797033134618,187.0,1102.0000000000018,0.0,3000.0,1.3863856924996534,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,1,1,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
COMBINED_Q2_FIXED__DSTOP_FRAC35_DSTOP_FRAC35,NQ,MFFU_RAPID_EOD_50K,final,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,frac_dd,0.35,none,0.0,10000,0.6029,0.0048929703657389955,0.3971,0.0,19.0,28.0,38.0,45.0,0.17316304528114115,0.3302371869298391,0.5495106982915906,0.7925029026372533,66.0,1188.0,0.0,3000.0,1.658649859014762,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_FIXED__DSTOP_FRAC35_25k,NQ,FUNDEDNEXT_FLEX_50K,top25k,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,frac_dd,0.35,none,0.0,25000,0.56476,0.00313564119375926,0.43524,0.0,14.0,21.0,29.0,34.0,0.31709044549897303,0.5173879169912884,0.7407748424109356,0.9193285643459168,49.0,968.4000000000087,0.0,2500.0,1.7706636447340462,123.92874849493589,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
COMBINED_Q2_FIXED__DSTOP_FRAC35_DSTOP_FRAC35_25k,NQ,MFFU_RAPID_EOD_50K,top25k,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,frac_dd,0.35,none,0.0,25000,0.59504,0.003104624926782622,0.40496,0.0,19.0,28.0,38.0,44.0,0.1713498252218338,0.3365824146275881,0.5506184458187685,0.8038451196558215,66.0,1183.2999999999997,0.0,3000.0,1.6805592901317559,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_FIXED__DSTOP_FRAC35_CHRONO,NQ,FUNDEDNEXT_FLEX_50K,chrono,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,frac_dd,0.35,none,0.0,1500,0.5993333333333334,0.012652612085754964,0.40066666666666667,0.0,15.0,22.0,30.0,36.09999999999991,0.3181312569521691,0.489432703003337,0.7030033370411568,0.9110122358175751,51.0,1010.4000000000233,0.0,2500.0,1.668520578420467,116.77975528364848,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",chrono
COMBINED_Q2_FIXED__DSTOP_FRAC35_DSTOP_FRAC35_CHRONO,NQ,MFFU_RAPID_EOD_50K,chrono,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,frac_dd,0.35,none,0.0,1500,0.6266666666666667,0.012488809805997142,0.37333333333333335,0.0,19.0,28.0,35.0,40.0,0.16489361702127658,0.3276595744680851,0.5553191489361702,0.8074468085106383,67.0,1291.1999999999998,0.0,3000.0,1.5957446808510638,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",chrono
Q2_FIXED__DSTOP_FRAC35__STRESS_EXPECTANCY_M10,NQ,FUNDEDNEXT_FLEX_50K,stress_BALANCED,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,frac_dd,0.35,none,0.0,2500,0.5504,0.009949067091943847,0.4496,0.0,17.0,25.0,33.5,40.0,0.21511627906976744,0.3851744186046512,0.6075581395348837,0.8611918604651163,60.5,1007.2799999999552,0.0,2500.0,1.816860465116279,127.16206395348836,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_FIXED__DSTOP_FRAC35__STRESS_EXPECTANCY_M20,NQ,FUNDEDNEXT_FLEX_50K,stress_BALANCED,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,frac_dd,0.35,none,0.0,2500,0.5828,0.00986193003422758,0.4172,0.0,20.0,30.0,41.0,47.0,0.15305422100205904,0.29581331503088537,0.5216197666437886,0.7673301304049417,69.0,1018.3999999999287,0.0,2500.0,1.7158544955387784,120.0926561427591,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
